# EASEL=@xsyetopz/easel@0.7.0	THREE=three@0.185.1	entry=src/Three.Core.js
# columns: state	subject	kind	EASEL	THREE
# state: = both; < EASEL-only; > THREE-only; ! same name but different public shape; EASEL limits: CPU/Canvas2D; affine UV; baked flat/Gouraud; no GPU/shader/PBR/shadow/environment-map surface; limits do not describe THREE core
>	RGB_S3TC_DXT1_Format	const	-	const number
>	RGDepthPacking	const	-	const number
>	RGFormat	const	-	const number
>	RGIntegerFormat	const	-	const number
<	Rasterizer	class	class	-
<	Rasterizer.constructor	constructor	instance () => Rasterizer	-
<	Rasterizer.rasterize	method	instance (drawCall: RasterDrawCall, framebuffer: RasterFramebuffer, _colorTable: unknown, fogColor?: { r: number; g: number; b: number }) => void	-
>	RawShaderMaterial	class	-	class extends ShaderMaterial
>	RawShaderMaterial.constructor	constructor	-	instance (parameters?: Object) => RawShaderMaterial
>	RawShaderMaterial.isRawShaderMaterial	field	-	instance ro boolean
>	RawShaderMaterial.type	field	-	instance rw string
=	Ray	class	class	class
!	Ray.applyMatrix4	method	instance (matrix4: { elements: ArrayLike<number> }) => this	instance (matrix4: Matrix4) => Ray
!	Ray.at	method	instance (t: number, target: Vector3 = new Vector3()) => Vector3	instance (t: number, target: Vector3) => Vector3
=	Ray.clone	method	instance () => Ray	instance () => Ray
!	Ray.closestPointToPoint	method	instance (point: Vector3, target: Vector3 = new Vector3()) => Vector3	instance (point: Vector3, target: Vector3) => Vector3
!	Ray.constructor	constructor	instance (origin: Vector3 = new Vector3(0, 0, 0), direction: Vector3 = new Vector3(0, 0, -1)) => Ray	instance (origin: Vector3 = new Vector3(), direction: Vector3 = new Vector3( 0, 0, - 1 )) => Ray
!	Ray.copy	method	instance (ray: Ray) => this	instance (ray: Ray) => Ray
!	Ray.direction	accessor/field	instance rw Vector3	instance rw Vector3
=	Ray.distanceSqToPoint	method	instance (point: Vector3) => number	instance (point: Vector3) => number
=	Ray.distanceSqToSegment	method	instance (v0: Vector3, v1: Vector3, optionalPointOnRay?: Vector3, optionalPointOnSegment?: Vector3) => number	instance (v0: Vector3, v1: Vector3, optionalPointOnRay?: Vector3, optionalPointOnSegment?: Vector3) => number
!	Ray.distanceToPlane	method	instance (plane: { normal: Vector3; constant: number; }) => number | undefined	instance (plane: Plane) => ?number
=	Ray.distanceToPoint	method	instance (point: Vector3) => number	instance (point: Vector3) => number
=	Ray.equals	method	instance (ray: Ray) => boolean	instance (ray: Ray) => boolean
!	Ray.intersectBox	method	instance (box: { min: Vector3; max: Vector3 }, target: Vector3) => Vector3 | undefined	instance (box: Box3, target: Vector3) => ?Vector3
!	Ray.intersectPlane	method	instance (plane: { normal: Vector3; constant: number }, target: Vector3 = new Vector3()) => Vector3 | undefined	instance (plane: Plane, target: Vector3) => ?Vector3
!	Ray.intersectSphere	method	instance (sphere: { centre: Vector3; radius: number }, target: Vector3 = new Vector3()) => Vector3 | undefined	instance (sphere: Sphere, target: Vector3) => ?Vector3
!	Ray.intersectTriangle	method	instance (a: Vector3, b: Vector3, c: Vector3, backfaceCulling: boolean, target: Vector3 = new Vector3()) => Vector3 | undefined	instance (a: Vector3, b: Vector3, c: Vector3, backfaceCulling: boolean, target: Vector3) => ?Vector3
!	Ray.intersectsBox	method	instance (box: { min: Vector3; max: Vector3 }) => boolean	instance (box: Box3) => boolean
!	Ray.intersectsPlane	method	instance (plane: { normal: Vector3; constant: number }) => boolean	instance (plane: Plane) => boolean
!	Ray.intersectsSphere	method	instance (sphere: { centre: Vector3; radius: number }) => boolean	instance (sphere: Sphere) => boolean
!	Ray.lookAt	method	instance (v: Vector3) => this	instance (v: Vector3) => Ray
!	Ray.origin	accessor/field	instance rw Vector3	instance rw Vector3
!	Ray.recast	method	instance (t: number) => this	instance (t: number) => Ray
!	Ray.set	method	instance (origin: Vector3, direction: Vector3) => this	instance (origin: Vector3, direction: Vector3) => Ray
<	RaycastCamera	record	interface { type: string; matrixWorld: { elements: ArrayLike<number> }; projectionMatrixInverse: { elements: ArrayLike<number> }; isOrthographic?: boolean }	-
<	RaycastObject	record	interface { visible: boolean; layers: Layers; type?: string; children?: readonly RaycastObject[]; raycast?: (raycaster: Raycaster, intersects: Intersection[]) => void }	-
=	Raycaster	class	class	class
!	Raycaster.camera	field	instance rw RaycastCamera | undefined	instance rw ?Camera
!	Raycaster.constructor	constructor	instance (origin: Vector3 = new Vector3(), direction: Vector3 = new Vector3(0, 0, -1), near: number = 0, far: number = Number.POSITIVE_INFINITY) => Raycaster	instance (origin: Vector3, direction: Vector3, near: number = 0, far: number = Infinity) => Raycaster
=	Raycaster.far	field	instance rw number	instance rw number
!	Raycaster.intersectObject	method	instance (object: RaycastObject, recursive: boolean = true, intersects: Intersection[] = []) => Intersection[]	instance (object: Object3D, recursive: boolean = true, intersects: Array<Raycaster~Intersection> = []) => Array<Raycaster~Intersection>
!	Raycaster.intersectObjects	method	instance (objects: readonly RaycastObject[], recursive: boolean = true, intersects: Intersection[] = []) => Intersection[]	instance (objects: Array<Object3D>, recursive: boolean = true, intersects: Array<Raycaster~Intersection> = []) => Array<Raycaster~Intersection>
=	Raycaster.layers	field	instance rw Layers	instance rw Layers
<	Raycaster.lineThreshold	accessor	instance rw number	-
=	Raycaster.near	field	instance rw number	instance rw number
>	Raycaster.params	field	-	instance rw Object
<	Raycaster.pointsThreshold	accessor	instance rw number	-
=	Raycaster.ray	field	instance rw Ray	instance rw Ray
!	Raycaster.set	method	instance (origin: Vector3, direction: Vector3) => this	instance (origin: Vector3, direction: Vector3) => void
!	Raycaster.setFromCamera	method	instance (coords: { x: number; y: number }, camera: RaycastCamera) => this	instance (coords: Vector2, camera: Camera) => void
>	Raycaster.setFromXRController	method	-	instance (controller: WebXRController) => Raycaster
=	RectAreaLight	class	class extends Light	class extends Light
<	RectAreaLight.clone	method	instance () => RectAreaLight	-
!	RectAreaLight.constructor	constructor	instance (color: number | string = 0xffffff, intensity: number = 1, width: number = 10, height: number = 10) => RectAreaLight	instance (color: (number|Color|string) = 0xffffff, intensity: number = 1, width: number = 10, height: number = 10) => RectAreaLight
!	RectAreaLight.copy	method	instance (source: RectAreaLight, recursive: boolean = true) => this	instance (source: any) => this
=	RectAreaLight.height	field	instance rw number	instance rw number
>	RectAreaLight.isRectAreaLight	field	-	instance ro boolean
<	RectAreaLight.lightType	field	instance rw number	-
=	RectAreaLight.power	accessor	instance rw number	instance rw number
!	RectAreaLight.toJSON	method	instance () => RectAreaLightJSON	instance (meta: any) => any
=	RectAreaLight.type	field	instance rw string	instance rw string
=	RectAreaLight.width	field	instance rw number	instance rw number
<	RectAreaLightJSON	record	interface extends LightJSON { width: number; height: number }	-
>	RedFormat	const	-	const number
>	RedIntegerFormat	const	-	const number
>	ReinhardToneMapping	const	-	const number
>	RenderTarget	class	-	class extends EventDispatcher
>	RenderTarget._depthTexture	field	-	instance rw any
>	RenderTarget._setTextureOptions	method	-	instance (options: {} = {}) => void
>	RenderTarget.clone	method	-	instance () => RenderTarget
>	RenderTarget.constructor	constructor	-	instance (width: number = 1, height: number = 1, options: RenderTarget~Options = {}) => RenderTarget
>	RenderTarget.copy	method	-	instance (source: RenderTarget) => RenderTarget
>	RenderTarget.depth	field	-	instance rw number
>	RenderTarget.depthBuffer	field	-	instance rw boolean
>	RenderTarget.depthTexture	accessor	-	instance rw ?DepthTexture
>	RenderTarget.dispose	method	-	instance () => void
>	RenderTarget.height	field	-	instance rw number
>	RenderTarget.isRenderTarget	field	-	instance ro boolean
>	RenderTarget.multiview	field	-	instance rw boolean
>	RenderTarget.resolveDepthBuffer	field	-	instance rw boolean
>	RenderTarget.resolveStencilBuffer	field	-	instance rw boolean
>	RenderTarget.samples	field	-	instance rw number
>	RenderTarget.scissor	field	-	instance rw Vector4
>	RenderTarget.scissorTest	field	-	instance rw boolean
>	RenderTarget.setSize	method	-	instance (width: number, height: number, depth: number = 1) => void
>	RenderTarget.stencilBuffer	field	-	instance rw boolean
>	RenderTarget.texture	accessor	-	instance rw Texture
>	RenderTarget.textures	field	-	instance rw Array<Texture>
>	RenderTarget.useArrayDepthTexture	field	-	instance rw boolean
>	RenderTarget.viewport	field	-	instance rw Vector4
>	RenderTarget.width	field	-	instance rw number
>	RenderTarget3D	class	-	class extends RenderTarget
>	RenderTarget3D.constructor	constructor	-	instance (width: number = 1, height: number = 1, depth: number = 1, options: RenderTarget~Options = {}) => RenderTarget3D
>	RenderTarget3D.depth	field	-	instance rw number
>	RenderTarget3D.isRenderTarget3D	field	-	instance ro boolean
<	RenderTimings	record	interface { clearMs?: number; traversalMs?: number; fogCullMs?: number; sortMs?: number; shadeRasterMs?: number; uploadMs?: number; totalMs?: number; profileTraversal?: boolean; travUpdateWorldMs?: number; travWalkMs?: number; travProjectMs?: number; travAssembleMs?: number; travDrawCalls?: number }	-
<	Renderer	class	class	-
<	Renderer.clearColor	accessor	instance rw number	-
<	Renderer.constructor	constructor	instance (options: RendererOptions = {}) => Renderer	-
<	Renderer.dispose	method	instance () => void	-
<	Renderer.domElement	accessor	instance r HTMLCanvasElement | undefined	-
<	Renderer.height	accessor	instance r number	-
<	Renderer.prepare	method	instance (scene: Scene, camera: Camera, force: boolean = false) => void	-
<	Renderer.render	method	instance (scene: Scene, camera: Camera, timings?: RenderTimings) => void	-
<	Renderer.setSize	method	instance (width: number, height: number) => void	-
<	Renderer.sortObjects	field	instance rw boolean	-
<	Renderer.width	accessor	instance r number	-
<	RendererOptions	record	interface { width?: number; height?: number; canvas?: HTMLCanvasElement; sortObjects?: boolean }	-
>	RepeatWrapping	const	-	const number
>	ReplaceStencilOp	const	-	const number
>	ReverseSubtractEquation	const	-	const number
<	RevoluteJoint	class	class extends PhysicsJoint	-
<	RevoluteJoint.axis	field	instance ro Vector3	-
<	RevoluteJoint.constructor	constructor	instance (options: RevoluteJointOptions) => RevoluteJoint	-
<	RevoluteJoint.solve	method	instance (_deltaSeconds: number) => this	-
<	RevoluteJoint.type	field	instance ro "revolute"	-
<	RevoluteJointOptions	record	interface extends PhysicsJointOptions { axis?: Vector3 }	-
<	RigidBody	class	class	-
<	RigidBody.applyImpulse	method	instance (impulse: Vector3) => this	-
<	RigidBody.constructor	constructor	instance (options: RigidBodyOptions) => RigidBody	-
<	RigidBody.dynamic	accessor	instance r boolean	-
<	RigidBody.friction	field	instance ro number	-
<	RigidBody.id	field	instance ro number	-
<	RigidBody.inverseMass	field	instance ro number	-
<	RigidBody.node	field	instance ro Node | undefined	-
<	RigidBody.position	field	instance ro Vector3	-
<	RigidBody.restitution	field	instance ro number	-
<	RigidBody.shape	field	instance ro PhysicsShape	-
<	RigidBody.syncFromNode	method	instance () => this	-
<	RigidBody.syncToNode	method	instance () => this	-
<	RigidBody.velocity	field	instance ro Vector3	-
<	RigidBodyOptions	record	interface { shape: PhysicsShape; node?: Node; position?: Vector3; velocity?: Vector3; mass?: number; restitution?: number; friction?: number }	-
!	RingGeometry	class	class extends Geometry	class extends BufferGeometry
=	RingGeometry.constructor	constructor	instance (innerRadius: number = 0.5, outerRadius: number = 1, thetaSegments: number = 32, phiSegments: number = 1, thetaStart: number = 0, thetaLength: number = Math.PI * 2) => RingGeometry	instance (innerRadius: number = 0.5, outerRadius: number = 1, thetaSegments: number = 32, phiSegments: number = 1, thetaStart: number = 0, thetaLength: number = Math.PI * 2) => RingGeometry
>	RingGeometry.copy	method	-	instance (source: any) => this
>	RingGeometry.fromJSON	method	-	static (data: Object) => RingGeometry
>	RingGeometry.parameters	field	-	instance rw Object
>	RingGeometry.type	field	-	instance rw string
>	SIGNED_R11_EAC_Format	const	-	const number
>	SIGNED_RED_GREEN_RGTC2_Format	const	-	const number
>	SIGNED_RED_RGTC1_Format	const	-	const number
>	SIGNED_RG11_EAC_Format	const	-	const number
<	SIXTH_PI	const	const 0.5235987755982988	-
>	SRGBColorSpace	const	-	const string
!	SRGBTransfer	const	const "srgb"	const string
<	STLExporter	class	class	-
<	STLExporter.constructor	constructor	instance () => STLExporter	-
<	STLExporter.parse	method	instance (root: Node, name: string = "EASEL") => string	-
<	STLLoader	class	class extends Loader	-
<	STLLoader.constructor	constructor	instance (manager: LoadingManager | undefined = void 0) => STLLoader	-
<	STLLoader.load	method	instance (url: string, onLoad?: (geometry: Geometry) => void, onProgress?: (event: ProgressEvent) => void, onError?: (err: unknown) => void) => void	-
<	STLLoader.parse	method	instance (data: string | ArrayBuffer) => Geometry	-
<	SVGLoader	class	class extends Loader	-
<	SVGLoader.constructor	constructor	instance (manager: LoadingManager | undefined = void 0) => SVGLoader	-
<	SVGLoader.defaultUnit	field	instance ro "px"	-
<	SVGLoader.load	method	instance (url: string, onLoad?: (result: SVGLoaderResult) => void, onProgress?: (event: ProgressEvent) => void, onError?: (error: unknown) => void) => void	-
<	SVGLoader.parse	method	instance (text: string) => SVGLoaderResult	-
<	SVGLoaderResult	record	interface { readonly paths: ShapePath[]; readonly xml: string }	-
<	SVGObject	class	class extends Node	-
<	SVGObject.clone	method	instance () => SVGObject	-
<	SVGObject.constructor	constructor	instance (node: SVGElement) => SVGObject	-
<	SVGObject.copy	method	instance (source: SVGObject, recursive: boolean = true) => this	-
<	SVGObject.isSVGObject	field	instance ro true	-
<	SVGObject.node	field	instance ro SVGElement	-
<	SVGObject.type	field	instance rw string	-
<	SVGPathMetadata	record	interface { readonly element: string; readonly attributes: Readonly<Record<string, string>>; readonly style: SVGStyle; readonly transform: readonly number[]; readonly source: string }	-
<	SVGPathParser	class	class	-
<	SVGPathParser.constructor	constructor	instance () => SVGPathParser	-
<	SVGPathParser.parse	method	instance (data: string, target: ShapePath = new ShapePath()) => ShapePath	-
<	SVGPathSerializerOptions	record	interface { divisions?: number; close?: boolean }	-
<	SVGRenderer	class	class	-
<	SVGRenderer.autoClear	field	instance rw boolean	-
<	SVGRenderer.constructor	constructor	instance (options: SVGRendererOptions = {}) => SVGRenderer	-
<	SVGRenderer.domElement	field	instance ro SVGSVGElement | undefined	-
<	SVGRenderer.render	method	instance (scene: Scene, camera: Camera) => void	-
<	SVGRenderer.setClearColor	method	instance (color: Color | number | string) => void	-
<	SVGRenderer.setSize	method	instance (width: number, height: number) => void	-
<	SVGRenderer.size	accessor	instance r { width: number; height: number; }	-
<	SVGRendererOptions	record	interface { width?: number; height?: number; svg?: SVGSVGElement; autoClear?: boolean }	-
<	SVGStyle	record	interface { readonly fill?: string; readonly fillOpacity?: number; readonly fillRule?: "nonzero" | "evenodd" | string; readonly opacity?: number; readonly stroke?: string; readonly strokeOpacity?: number; readonly strokeWidth?: number; readonly visibility?: string }	-
<	ScanlineFill	class	class	-
<	ScanlineFill.constructor	constructor	instance () => ScanlineFill	-
<	ScanlineFill.fill	method	instance (x1: number, y1: number, x2: number, y2: number, x3: number, y3: number, width: number, height: number, callback: ScanlineCallback) => void	-
!	Scene	class	class extends Node	class extends Object3D
!	Scene.background	accessor/field	instance rw number | Color | Texture | undefined	instance rw ?(Color|Texture)
>	Scene.backgroundBlurriness	field	-	instance rw number
>	Scene.backgroundIntensity	field	-	instance rw number
>	Scene.backgroundRotation	field	-	instance rw Euler
<	Scene.clone	method	instance () => Scene	-
!	Scene.constructor	constructor	instance ({ uuid = crypto.randomUUID() }: NodeOptions = {}) => Scene	instance () => Scene
!	Scene.copy	method	instance (source: Scene, recursive: boolean = true) => this	instance (source: any, recursive: any) => this
!	Scene.environment	accessor/field	instance rw Texture | null	instance rw ?Texture
>	Scene.environmentIntensity	field	-	instance rw number
>	Scene.environmentRotation	field	-	instance rw Euler
!	Scene.fog	accessor/field	instance rw Fog | undefined	instance rw ?(Fog|FogExp2)
!	Scene.isScene	accessor/field	instance r true	instance ro boolean
!	Scene.overrideMaterial	accessor/field	instance rw Material | null	instance rw ?Material
!	Scene.toJSON	method	instance (_meta?: object | string) => SceneJSON	instance (meta: any) => any
=	Scene.type	field	instance rw string	instance rw string
<	SceneJSON	record	interface extends NodeJSON { background?: number | TextureJSON; fog?: FogJSON }	-
<	SceneTraversal	class	class	-
<	SceneTraversal.constructor	constructor	instance () => SceneTraversal	-
<	SceneTraversal.traverse	method	instance (scene: SceneLike, camera: CameraLike, width: number = 300, height: number = 150, timings?: { profileTraversal?: boolean; travUpdateWorldMs?: number; travWalkMs?: number; travProjectMs?: number; travAssembleMs?: number; travDrawCalls?: number; }) => DrawList	-
>	ShaderMaterial	class	-	class extends Material
>	ShaderMaterial.clipping	field	-	instance rw boolean
>	ShaderMaterial.constructor	constructor	-	instance (parameters?: Object) => ShaderMaterial
>	ShaderMaterial.copy	method	-	instance (source: any) => this
>	ShaderMaterial.defaultAttributeValues	field	-	instance rw Object
>	ShaderMaterial.defines	field	-	instance rw Object
>	ShaderMaterial.extensions	field	-	instance rw {clipCullDistance:false,multiDraw:false}
>	ShaderMaterial.fragmentShader	field	-	instance rw string
>	ShaderMaterial.fromJSON	method	-	instance (json: Object, textures: Object<string,Texture>) => ShaderMaterial
>	ShaderMaterial.glslVersion	field	-	instance rw ?(GLSL1|GLSL3)
>	ShaderMaterial.index0AttributeName	field	-	instance rw string|undefined
>	ShaderMaterial.isShaderMaterial	field	-	instance ro boolean
>	ShaderMaterial.lights	field	-	instance rw boolean
>	ShaderMaterial.toJSON	method	-	instance (meta: any) => any
>	ShaderMaterial.type	field	-	instance rw string
>	ShaderMaterial.uniforms	field	-	instance rw Object
>	ShaderMaterial.uniformsGroups	field	-	instance rw Array<UniformsGroup>
>	ShaderMaterial.uniformsNeedUpdate	field	-	instance rw boolean
>	ShaderMaterial.vertexShader	field	-	instance rw string
<	Shading	const	const { readonly Flat: 0; readonly Gouraud: 1; }	-
<	Shading	record	type = (typeof Shading)[keyof typeof Shading]	-
>	ShadowMaterial	class	-	class extends Material
>	ShadowMaterial.color	field	-	instance rw Color
>	ShadowMaterial.constructor	constructor	-	instance (parameters?: Object) => ShadowMaterial
>	ShadowMaterial.copy	method	-	instance (source: any) => this
>	ShadowMaterial.isShadowMaterial	field	-	instance ro boolean
>	ShadowMaterial.type	field	-	instance rw string
=	Shape	class	class extends Path	class extends Path
<	Shape.clone	method	instance () => Shape	-
!	Shape.constructor	constructor	instance (points?: Vector2[] | undefined) => Shape	instance (points?: Array<Vector2>) => Shape
!	Shape.copy	method	instance (source: Shape) => this	instance (source: any) => this
!	Shape.extractPoints	method	instance (divisions: number) => { shape: Vector2[]; holes: Vector2[][]; }	instance (divisions: number) => {shape:Array<Vector2>,holes:Array<Array<Vector2>>}
!	Shape.fromJSON	method	instance (json: Record<string, unknown>) => this	instance (json: any) => this
!	Shape.getPointsHoles	method	instance (divisions: number) => Vector2[][]	instance (divisions: number) => Array<Array<Vector2>>
!	Shape.holes	accessor/field	instance r Path[]	instance ro Array<Path>
!	Shape.toJSON	method	instance () => Record<string, unknown>	instance () => any
=	Shape.type	field	instance rw string	instance rw string
>	Shape.uuid	field	-	instance ro string
!	ShapeGeometry	class	class extends Geometry	class extends BufferGeometry
!	ShapeGeometry.constructor	constructor	instance (shapes: Shape | Shape[], curveSegments: number = 12) => ShapeGeometry	instance (shapes: Shape|Array<Shape> = new Shape( [ new Vector2( 0, 0.5 ), new Vector2( - 0.5, - 0.5 ), new Vector2( 0.5, - 0.5 ) ] ), curveSegments: number = 12) => ShapeGeometry
>	ShapeGeometry.copy	method	-	instance (source: any) => this
>	ShapeGeometry.fromJSON	method	-	static (data: Object, shapes: Array<Shape>) => ShapeGeometry
>	ShapeGeometry.parameters	field	-	instance rw Object
>	ShapeGeometry.toJSON	method	-	instance () => any
>	ShapeGeometry.type	field	-	instance rw string
=	ShapePath	class	class	class
!	ShapePath.bezierCurveTo	method	instance (cp1X: number, cp1Y: number, cp2X: number, cp2Y: number, x: number, y: number) => this	instance (aCP1x: number, aCP1y: number, aCP2x: number, aCP2y: number, aX: number, aY: number) => ShapePath
=	ShapePath.color	field	instance rw Color	instance rw Color
=	ShapePath.constructor	constructor	instance () => ShapePath	instance () => ShapePath
!	ShapePath.currentPath	accessor/field	instance rw Path | undefined	instance rw ?Path
!	ShapePath.lineTo	method	instance (x: number, y: number) => this	instance (x: number, y: number) => ShapePath
!	ShapePath.moveTo	method	instance (x: number, y: number) => this	instance (x: number, y: number) => ShapePath
!	ShapePath.quadraticCurveTo	method	instance (cpX: number, cpY: number, x: number, y: number) => this	instance (aCPx: number, aCPy: number, aX: number, aY: number) => ShapePath
!	ShapePath.splineThru	method	instance (points: Vector2[]) => this	instance (pts: Array<Vector2>) => ShapePath
!	ShapePath.subPaths	accessor/field	instance rw Path[]	instance rw Array<Path>
!	ShapePath.toShapes	method	instance (isCCW: boolean = false) => Shape[]	instance () => Array<Shape>
=	ShapePath.type	field	instance rw string	instance rw string
!	ShapePath.userData	field	instance rw Record<string, unknown>	instance rw Object
<	ShapePoint2D	record	interface { readonly x: number; readonly y: number }	-
!	ShapeUtils	const/class	const { area(contour: readonly ShapePoint2D[]): number; isClockWise(points: readonly ShapePoint2D[]): boolean; triangulateShape(contour: readonly ShapePoint2D[], holes: readonly (readonly ShapePoint2D[])[]): [number, number, number][]; }	class
>	ShapeUtils.area	method	-	static (contour: Array<Vector2>) => number
>	ShapeUtils.constructor	constructor	-	instance () => ShapeUtils
>	ShapeUtils.isClockWise	method	-	static (pts: Array<Vector2>) => boolean
>	ShapeUtils.triangulateShape	method	-	static (contour: Array<Vector2>, holes: Array<Array<Vector2>>) => Array<Array<number>>
>	ShortType	const	-	const number
<	Side	const	const { readonly Front: 0; readonly Back: 1; readonly Double: 2; }	-
<	Side	record	type = (typeof Side)[keyof typeof Side]	-
=	Skeleton	class	class	class
!	Skeleton.boneInverses	accessor/field	instance r readonly Matrix4[]	instance rw Array<Matrix4>
!	Skeleton.boneMatrices	accessor/field	instance r Float32Array<ArrayBufferLike>	instance rw ?Float32Array
>	Skeleton.boneTexture	field	-	instance rw ?DataTexture
!	Skeleton.bones	accessor/field	instance r readonly Bone[]	instance rw Array<Bone>
=	Skeleton.calculateInverses	method	instance () => void	instance () => void
=	Skeleton.clone	method	instance () => Skeleton	instance () => Skeleton
>	Skeleton.computeBoneTexture	method	-	instance () => Skeleton
!	Skeleton.constructor	constructor	instance (bones: readonly Bone[] = [], boneInverses: readonly Matrix4[] = []) => Skeleton	instance (bones: Array<Bone> = [], boneInverses: Array<Matrix4> = []) => Skeleton
=	Skeleton.dispose	method	instance () => void	instance () => void
>	Skeleton.fromJSON	method	-	instance (json: Object, bones: Object<string, Bone>) => Skeleton
!	Skeleton.getBoneByName	method	instance (name: string) => Bone | undefined	instance (name: string) => Bone|undefined
!	Skeleton.init	method	instance () => this	instance () => void
=	Skeleton.pose	method	instance () => void	instance () => void
>	Skeleton.toJSON	method	-	instance () => Object
=	Skeleton.update	method	instance () => void	instance () => void
!	Skeleton.uuid	field	instance ro string	instance rw string
=	SkeletonHelper	class	class extends LineSegments	class extends LineSegments
!	SkeletonHelper.bones	accessor/field	instance r readonly Bone[]	instance rw Array<Bone>
<	SkeletonHelper.clone	method	instance () => SkeletonHelper	-
<	SkeletonHelper.colors	accessor	instance rw SkeletonHelperColors	-
!	SkeletonHelper.constructor	constructor	instance (bonesOrRoot: readonly Bone[] | Node) => SkeletonHelper	instance (object: Object3D) => SkeletonHelper
<	SkeletonHelper.copy	method	instance (source: SkeletonHelper) => this	-
=	SkeletonHelper.dispose	method	instance () => void	instance () => void
!	SkeletonHelper.isSkeletonHelper	accessor/field	instance r true	instance ro boolean
>	SkeletonHelper.matrix	field	-	instance rw any
>	SkeletonHelper.matrixAutoUpdate	field	-	instance rw boolean
!	SkeletonHelper.root	accessor/field	instance r Node | undefined	instance rw Object3D
>	SkeletonHelper.setColors	method	-	instance (color1: Color, color2: Color) => SkeletonHelper
=	SkeletonHelper.type	field	instance rw string	instance rw string
<	SkeletonHelper.update	method	instance () => this	-
<	SkeletonHelper.updateColors	method	instance () => this	-
>	SkeletonHelper.updateMatrixWorld	method	-	instance (force: any) => void
<	SkeletonHelperColorValues	record	interface { readonly bone: ColorValue; readonly parent: ColorValue }	-
<	SkeletonHelperColors	record	interface { readonly bone: Color; readonly parent: Color }	-
=	SkinnedMesh	class	class extends Mesh	class extends Mesh
>	SkinnedMesh.applyBoneTransform	method	-	instance (index: number, target: Vector3|Vector4) => Vector3|Vector4
=	SkinnedMesh.bind	method	instance (skeleton: Skeleton, bindMatrix?: Matrix4) => void	instance (skeleton: Skeleton, bindMatrix?: Matrix4) => void
!	SkinnedMesh.bindMatrix	accessor/field	instance rw Matrix4	instance rw Matrix4
!	SkinnedMesh.bindMatrixInverse	accessor/field	instance rw Matrix4	instance rw Matrix4
!	SkinnedMesh.bindMode	field	instance rw BindMode	instance rw (AttachedBindMode|DetachedBindMode)
<	SkinnedMesh.boneTransform	method	instance (index: number, target: TargetVec3) => void	-
!	SkinnedMesh.boundingBox	field	instance rw Box3 | undefined	instance rw ?Box3
!	SkinnedMesh.boundingSphere	field	instance rw Sphere | undefined	instance rw ?Sphere
<	SkinnedMesh.clone	method	instance () => SkinnedMesh	-
=	SkinnedMesh.computeBoundingBox	method	instance () => void	instance () => void
=	SkinnedMesh.computeBoundingSphere	method	instance () => void	instance () => void
!	SkinnedMesh.constructor	constructor	instance (geometry: Geometry | undefined = void 0, material?: Material) => SkinnedMesh	instance (geometry?: BufferGeometry, material?: Material|Array<Material>) => SkinnedMesh
!	SkinnedMesh.copy	method	instance (source: SkinnedMesh, recursive: boolean = true) => this	instance (source: any, recursive: any) => this
!	SkinnedMesh.getVertexPosition	method	instance (index: number, target: Vector3) => Vector3	instance (index: any, target: any) => any
!	SkinnedMesh.isSkinnedMesh	accessor/field	instance r true	instance ro boolean
=	SkinnedMesh.normalizeSkinWeights	method	instance () => void	instance () => void
=	SkinnedMesh.pose	method	instance () => void	instance () => void
>	SkinnedMesh.raycast	method	-	instance (raycaster: any, intersects: any) => void
!	SkinnedMesh.skeleton	accessor/field	instance rw Skeleton | undefined	instance rw any
=	SkinnedMesh.type	field	instance rw string	instance rw string
!	SkinnedMesh.updateMatrixWorld	method	instance (updateParents: boolean = false, updateChildren: boolean = true, force: boolean = false) => void	instance (force: any) => void
=	Source	class	class	class
!	Source.constructor	constructor	instance (data?: SourceImage) => Source	instance (data: any = null) => Source
!	Source.data	field	instance rw SourceImage	instance rw any
>	Source.dataReady	field	-	instance rw boolean
>	Source.getSize	method	-	instance (target: (Vector2|Vector3)) => (Vector2|Vector3)
<	Source.id	field	instance ro number	-
!	Source.isSource	field	instance ro true	instance ro boolean
=	Source.needsUpdate	accessor	instance w boolean	instance w boolean
<	Source.sizeInto	method	instance <TTarget extends { set: (...values: number[]) => unknown }>(target: TTarget) => TTarget	-
!	Source.toJSON	method	instance (meta?: SourceSerializationMeta | string) => SourceJSON	instance (meta: ?(Object|string)) => Object
!	Source.uuid	field	instance ro `${string}-${string}-${string}-${string}-${string}`	instance ro string
!	Source.version	field	instance rw number	instance ro number
<	SourceImage	record	type = | ImageDataLike<ImagePixelArray> | HTMLImageElement | HTMLCanvasElement | ImageBitmap | HTMLVideoElement | undefined	-
<	SourceJSON	record	interface { uuid: string; url: string | SourcePixelJSON }	-
<	SourcePixelJSON	record	interface { data: number[]; width: number; height: number; type: string }	-
<	SourceSerializationMeta	record	interface { images: Record<string, SourceJSON> }	-
=	Sphere	class	class	class
!	Sphere.applyMatrix4	method	instance (matrix: Matrix4) => this	instance (matrix: Matrix4) => Sphere
!	Sphere.center	accessor/field	instance rw Vector3	instance rw Vector3
<	Sphere.centre	accessor	instance rw Vector3	-
=	Sphere.clampPoint	method	instance (point: Vector3, target: Vector3) => Vector3	instance (point: Vector3, target: Vector3) => Vector3
=	Sphere.clone	method	instance () => Sphere	instance () => Sphere
